4.265302485859623,3.6590658327847394,3.3030892256186406,2.9842377296750366
0.4836332110722051,0.5056924353335571,0.5072783307047841,0.5167402971907502
0.011088737786787282,-4.190823558986625e-31,2.879342304056693e-29,4.412690688580035e-30
-2.0313168309441054e-29,0.0,1.6948183510607676e-32,0.0
-0.24500549203331373,-0.23190117374210836,-0.22845605915547185,-0.21643395727844378
-3.944304526105059e-31,0.0,3.0075322011551075e-30,-0.028458205385970017
0.008264497585115854,0.0,0.0,0.0
-0.04386243206910569,-0.0380862303914339,-0.0409297608343983,-0.03682655537422268
-0.05483834877445813,-0.0506448428975691,-0.040405362097723455,0.0
5.226203497089203e-30,0.0,-6.229535960917178e-29,0.0
0.040678896998542345,0.052086869450670925,0.05173300164601632,7.395570986446986e-32
0.1591300691278652,0.15675326304254622,0.15314318465913915,0.1908138108282305
0.19235254219844525,0.18036695947464387,0.1861919437615189,0.17256515339941053
